2,1,0,14,9,8,11,3,4,7,5,10,12,6,13,
6,12,0,14,9,8,7,11,4,2,3,1,10,5,13,
2,1,0,14,7,8,9,3,4,11,10,5,12,6,13,
2,1,0,14,9,8,7,10,4,11,5,3,12,13,6,
9,14,0,12,2,1,7,3,4,11,5,10,8,6,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,11,0,14,9,8,7,3,4,1,5,10,12,6,13,
2,12,0,14,9,8,7,3,4,11,5,10,1,6,13,
2,1,8,14,9,0,7,3,4,11,5,10,12,6,13,
2,3,7,11,9,8,0,14,5,1,4,10,12,6,13,
2,1,0,14,9,3,7,8,4,11,5,10,12,6,13,
2,1,0,11,9,5,7,3,4,14,8,10,12,6,13,
2,1,0,3,9,8,7,4,5,11,14,10,12,6,13,
6,12,0,8,9,14,7,10,4,1,2,3,11,5,13,
11,1,0,14,9,8,7,3,5,2,4,10,12,6,13,
10,1,0,14,7,8,9,3,4,11,5,2,12,6,13,
5,1,0,8,9,14,7,3,4,11,2,10,12,6,13,
11,1,0,5,9,8,7,3,14,2,4,10,12,6,13,
6,12,0,8,9,14,7,3,4,2,1,10,11,5,13,
13,1,0,14,9,8,7,3,4,11,5,10,12,6,2,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
6,12,0,8,9,14,7,3,4,2,1,10,11,5,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,5,14,9,8,7,3,4,11,0,10,12,6,13,
6,12,0,8,9,14,7,3,4,2,11,10,1,13,5,
2,1,0,14,9,8,7,10,4,11,5,3,12,6,13,
6,1,0,14,9,8,7,3,4,11,2,10,12,5,13,
5,14,0,8,1,2,7,4,3,6,9,12,10,11,13,
2,1,0,14,9,8,7,3,4,13,5,10,12,6,11,
11,1,9,6,0,8,7,3,4,5,2,10,12,14,13,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,3,0,14,9,8,7,1,4,11,5,10,12,6,13,
10,1,0,3,9,8,7,4,5,11,14,2,12,6,13,
6,12,0,8,9,14,7,3,4,2,1,10,11,5,13,
5,4,0,14,9,8,7,3,1,2,11,10,12,6,13,
14,1,0,6,5,8,7,3,4,11,2,10,12,9,13,
11,14,0,6,9,8,7,3,4,2,5,10,12,1,13,
2,0,1,14,9,8,7,3,4,5,11,10,12,6,13,
2,1,0,8,9,14,7,3,4,10,5,11,6,13,12,
5,10,0,14,9,8,7,3,4,1,11,2,12,6,13,
2,11,0,14,9,8,7,3,4,1,6,10,12,5,13,
5,1,0,14,9,2,7,3,4,11,8,10,12,6,13,
6,1,0,14,9,8,7,3,4,13,5,10,11,2,12,
2,1,0,14,7,6,9,3,4,11,10,5,12,8,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,13,6,
2,1,0,14,9,8,7,3,4,11,5,10,12,6,13,
2,1,7,14,9,8,0,3,4,11,5,10,12,6,13,
2,1,0,3,9,8,7,14,5,11,4,10,12,6,13,
2,1,14,0,9,8,7,3,4,11,5,10,12,6,13,
